customerKey,itemKey,score,rank,customerName,codMarchio,itemDescription,marchio,reparto,sesso,sport,tipo,vendorItemNo,vendorNo
C07217-3A dei F_lli Antonini S_p_a_,N04-00002674-3A dei F_lli Antonini S_p_a_,9,7,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,NIKE CLUB LEGGING-LOGO 2,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,815997-010,F03269
C07502-3A dei F_lli Antonini S_p_a_,N04-00002674-3A dei F_lli Antonini S_p_a_,9,9,DIR SPORT SRL,N04,NIKE CLUB LEGGING-LOGO 2,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,815997-010,F03269
C07284-3A dei F_lli Antonini S_p_a_,N04-00009113-3A dei F_lli Antonini S_p_a_,8,7,MAXI SMALL SRL,N04,W NSW LGGNG LEGASEE LOGO,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,AH2010-010,F03269
C07217-3A dei F_lli Antonini S_p_a_,N04-00009113-3A dei F_lli Antonini S_p_a_,8,8,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,W NSW LGGNG LEGASEE LOGO,NIKE,ABBIGLIAMENTO,DONNA,MULTISPORT,PANTALONI,AH2010-010,F03269
C07662-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,BABY SHOP CALZATURE SNC DI ORS,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07727-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,5,SPORTIME DI MANCA MARIA VITTORIA,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,RUN&FUN SAS ,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07648-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,6,CENTRO SPORT DI ROCCO CHIARA,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,VERDE BLU SNC DI BERTOZZI RM,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07146-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,6,SPORT SERVICE SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06984-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,PLUSS SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C03782-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,VACANZE 2000 SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07395-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,VALERIO SPORT,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C08821-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,SPORT E MODA SRLS,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C03964-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CA' SPORT S.N.C. DI MORO ALBERTO E C.,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06989-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,MAZZOLANI EROS & C. S.A.S.,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C03078-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CALZATURE TAGLIABUE 90' MINUTO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07051-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,6,SUPER SPORT DI ADDEVICO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07106-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,MESSINA ANTONIETTA,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07635-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CIPOLLONE SPORT DI PIERFELICE,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07019-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,9,SHOES COMPANY SNC DI VICO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06623-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,4,SPORTHERE DI MOTTA AMBROGIO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07688-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,STARSPORT DI PALUMBO FRANCESCO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06423-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,NEW SPORT DI CAIAZZA GIUSEPPE,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07121-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,3,AREA SPORT SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06948-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,SPORT CENTER SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07112-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,BOX SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06792-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,PLAY OFF SRLS,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C05785-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,FRIZZA SPORT DI FRIZZA ENRICO MARIA,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C04708-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,BROGIOLI BERNARDO & C. SNC,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07621-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CASERTA SPORT SRLS,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06628-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,"ANNA SPORT SNC DI SPACCAPANICO VALTER, BREGLIA E B",N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06128-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,9,PADA SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C02282-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,CILLO DI BONI ITALO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07843-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,9,GOLDEN SPORT DI FUSCO GAETANO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07637-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,9,MIRAFAN SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C03765-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,PUZZOVIO SPORT DI PUZZOVIO LUIGI,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C04744-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,GOAL SNC DI BLASUCCI A. & L.,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07550-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,VIGANO'  AMBROGIO SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C08031-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,DIMENSIONE CALCIO SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07664-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,ROBERT E CO SAS,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C03715-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,MERCATO DELLA SCARPA DI LARDELLI DUCOLI SNC,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,SPORTIAMO DI LEGGIERI ANGELA,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C05465-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,6,BINCO SPORT di Roberto Bincoletto,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07687-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,OLTREMONDO DI DAGOSTINO FERNANDO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07017-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,FIOCCA MODASPORT DI FIOCCA V.G.C. S,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C05637-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CAPITAL SPORT SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07088-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,N.C. COMPANY SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06968-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,STREET SPORT SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07043-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,HENRY SRL CALZATURE PELLETTERIE,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C08762-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,GIANNONE SPORT S.R.L.,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06924-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,PLATA SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07670-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,MELDOLESI SPORT SAS DI MELDOLE,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07005-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,KIDDY SHOES DI DI PORTO ANGELO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06815-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,AG PROMO AGENCY SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06612-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,IDEA SPORT DI BOLLE DIEGO,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06990-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CENTRO CALZ.EUROMARKET SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07729-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,6,SPORTLANDIA DI PAOLO GUARALDI,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07640-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,ANGELO SPORT SNC DI EGIDIO LIVRAGHI & C.,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07502-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,5,DIR SPORT SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C04433-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,AICARDI CARMEN ART. SPORTIVI,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07160-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,ERRESPORT DI CHIACCHIO GIOVANNI,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07033-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CLAUDIA SPORT SNC DI PANUNZI & C.,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07724-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,MAICOL SPORT TEAM,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06938-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,VESCOVI SPORT DI VESCOVI MIRKO E C SNC,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07689-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,PRODI SPORT DI PRODI SAURO  C. SNC,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07062-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,KOMISH SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C06981-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,3,CENTER SPORT DI PASCOLINI VALENTINA,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07254-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,9,CS PROGETTI SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C04108-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,7,RANZATO TERESA SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07674-3A dei F_lli Antonini S_p_a_,N04-00000098-3A dei F_lli Antonini S_p_a_,10,8,CERES CENTRO MODA SRL,N04,NIKE TANJUN (GS),NIKE,CALZATURE,JUNIOR,TEMPO LIBERO PRIMAVERA,SCARPE,818381-011,F03269
C07727-3A dei F_lli Antonini S_p_a_,N04-00007288-3A dei F_lli Antonini S_p_a_,8,10,SPORTIME DI MANCA MARIA VITTORIA,N04,NK BRSLA GMSK,NIKE,ACCESSORI,UNISEX,FITNESS/ALLENAMENTO,BORSA,BA5338-666,F03269
C07051-3A dei F_lli Antonini S_p_a_,N04-00007288-3A dei F_lli Antonini S_p_a_,8,10,SUPER SPORT DI ADDEVICO,N04,NK BRSLA GMSK,NIKE,ACCESSORI,UNISEX,FITNESS/ALLENAMENTO,BORSA,BA5338-666,F03269
C07662-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,BABY SHOP CALZATURE SNC DI ORS,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,RUN&FUN SAS ,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,VERDE BLU SNC DI BERTOZZI RM,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07146-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,5,SPORT SERVICE SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06984-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,PLUSS SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C03782-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,VACANZE 2000 SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C08099-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,AMBROSIO GIUSEPPE,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07395-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,VALERIO SPORT,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C08821-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,SPORT E MODA SRLS,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C03964-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CA' SPORT S.N.C. DI MORO ALBERTO E C.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06989-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,MAZZOLANI EROS & C. S.A.S.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C03078-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CALZATURE TAGLIABUE 90' MINUTO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07051-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,5,SUPER SPORT DI ADDEVICO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07106-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,MESSINA ANTONIETTA,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07635-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,CIPOLLONE SPORT DI PIERFELICE,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07019-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,8,SHOES COMPANY SNC DI VICO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06423-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,NEW SPORT DI CAIAZZA GIUSEPPE,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C04227-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,BOTTAZZO SAS DI BOTTAZZO GIORGIO ANTONIO & C.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C05081-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,BISBINO S.R.L.,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06948-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,SPORT CENTER SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07112-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,BOX SRL,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C06792-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,6,PLAY OFF SRLS,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C05785-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,FRIZZA SPORT DI FRIZZA ENRICO MARIA,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C07217-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,4,GALLIANI SPORT DI GALLIANI RAG.BRUNO,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
C04708-3A dei F_lli Antonini S_p_a_,N04-00008333-3A dei F_lli Antonini S_p_a_,10,7,BROGIOLI BERNARDO & C. SNC,N04,U NSW H86 CAP NK METAL SWOOSH,NIKE,ABBIGLIAMENTO,UOMO,MULTISPORT,CAPPELLO,943092-451,F03269
